1.581861230000000118e-01,2.355449079999999973e-01,2.802891570000000110e-01,6.908556820000000265e-01,3.041223789999999982e-01,5.151925280000000384e-01,4.576509830000000112e-01,2.697788999999999882e-01,1.232094599999999929e-02,4.709050049999999876e-01,5.816274449999999652e-01,2.985535120000000209e-01,1.057707310000000067e-01,5.188958399999999971e-01,2.372376190000000107e-01,3.798123689999999830e-01,6.485472700000000090e-01,4.133058660000000217e-01,5.208717619999999604e-01,9.999999010000000244e-01,2.646600899999999867e-02,4.624487299999999884e-02,3.277182020000000140e-01,4.331452639999999743e-01,6.755113099999999760e-01,1.910401439999999951e-01,6.377459939999999827e-01,5.133963209999999888e-01,5.943339439999999474e-01,2.346374059999999928e-01,5.359361950000000041e-01,1.098495240000000039e-01,6.802171599999999874e-01,5.907785660000000050e-01,7.127282419999999563e-01,6.192752440000000025e-01,6.486674989999999807e-01,1.412256600000000029e-01,2.486469189999999940e-01,6.083868009999999771e-01
2.634610399999999797e-01,4.591652210000000123e-01,2.467881209999999992e-01,7.950118729999999800e-01,2.467479220000000084e-01,6.029672649999999745e-01,3.503295630000000105e-01,3.518608010000000008e-01,1.939900699999999936e-02,2.030965680000000051e-01,4.808176189999999739e-01,1.913495769999999929e-01,1.458779430000000099e-01,5.131052310000000505e-01,3.614621439999999852e-01,4.044466039999999873e-01,7.801554880000000081e-01,3.226077840000000085e-01,3.110675150000000166e-01,8.306472660000000507e-01,3.340724099999999724e-02,6.425215400000000576e-02,3.119897509999999818e-01,5.471347890000000103e-01,6.914073059999999993e-01,2.283800029999999981e-01,5.880819120000000400e-01,6.814535720000000074e-01,6.476893030000000495e-01,2.176176639999999884e-01,6.120816749999999917e-01,1.199084760000000000e-01,6.478820600000000374e-01,6.206637990000000160e-01,7.644360009999999761e-01,7.915979960000000260e-01,6.321582850000000420e-01,1.477321040000000030e-01,3.525238729999999876e-01,6.725185249999999781e-01
3.650840500000000072e-02,2.559971730000000223e-01,1.481445680000000042e-01,1.832458899999999877e-02,2.959617000000000150e-02,1.607744020000000107e-01,2.112212910000000055e-01,1.637750880000000131e-01,2.268041530000000083e-01,2.199445459999999908e-01,2.863749090000000108e-01,1.323671519999999879e-01,0.000000000000000000e+00,2.554780289999999954e-01,9.098686799999999852e-02,3.469834200000000007e-02,1.712003399999999925e-02,4.519084500000000032e-02,2.039399759999999950e-01,8.192959599999999343e-02,0.000000000000000000e+00,1.412701100000000008e-02,7.858639800000000175e-02,0.000000000000000000e+00,1.463945130000000039e-01,4.063954490000000197e-01,2.299131499999999828e-02,1.934159689999999931e-01,3.363423729999999723e-01,4.071056310000000233e-01,3.675570630000000172e-01,4.610908590000000196e-01,5.799188379999999920e-01,4.486955320000000080e-01,3.579270580000000201e-01,5.039084489999999805e-01,3.368110340000000091e-01,3.317675609999999886e-01,7.743694610000000367e-01,2.841620429999999753e-01
1.413203409999999882e-01,3.572502189999999800e-01,1.102018959999999936e-01,0.000000000000000000e+00,2.679541699999999915e-01,1.593561310000000120e-01,7.911272900000000663e-02,1.176176659999999957e-01,3.348877619999999777e-01,2.888724890000000101e-01,1.968264110000000067e-01,1.199204920000000035e-01,6.177569000000000116e-02,4.676425180000000070e-01,6.039810100000000265e-02,1.031665000000000013e-02,6.581380999999999863e-03,3.592316599999999943e-02,1.931524219999999903e-01,4.218066460000000073e-01,1.005017000000000063e-02,1.772511579999999920e-01,5.920962400000000236e-02,0.000000000000000000e+00,1.643887980000000026e-01,2.472584579999999865e-01,6.156267299999999831e-02,8.701768699999999634e-02,3.040735099999999913e-02,3.528077370000000101e-01,4.360990670000000069e-01,4.888056239999999941e-01,8.667409849999999638e-01,5.871625379999999561e-01,2.796208029999999733e-01,5.502011780000000130e-01,5.473101740000000381e-01,5.199380460000000426e-01,6.995556760000000152e-01,4.067359919999999907e-01
6.307344700000000470e-02,2.931994119999999926e-01,8.775653799999999505e-02,1.260599000000000051e-03,2.259008279999999980e-01,1.516996190000000078e-01,9.317166699999999968e-02,2.304894630000000055e-01,2.472054670000000121e-01,3.685878470000000240e-01,1.644082020000000033e-01,1.559199789999999863e-01,0.000000000000000000e+00,4.569668359999999874e-01,6.454874200000000617e-02,3.604957000000000213e-03,1.477784099999999989e-02,3.684533400000000042e-02,2.410140839999999895e-01,4.256635550000000268e-01,0.000000000000000000e+00,1.371435809999999866e-01,5.812552900000000217e-02,0.000000000000000000e+00,1.601078529999999944e-01,2.376392009999999944e-01,7.189817900000000650e-02,9.287559700000000418e-02,1.202107599999999998e-01,3.824895930000000166e-01,4.765704929999999839e-01,4.017062470000000163e-01,9.314432059999999680e-01,5.598464319999999494e-01,3.854657919999999738e-01,5.325969219999999726e-01,2.823246220000000251e-01,4.088592079999999740e-01,3.663232399999999944e-01,3.521774109999999958e-01
1.413203409999999882e-01,3.572502189999999800e-01,1.102018959999999936e-01,0.000000000000000000e+00,2.679541699999999915e-01,1.593561310000000120e-01,7.911272900000000663e-02,1.176176659999999957e-01,3.348877619999999777e-01,2.888724890000000101e-01,1.968264110000000067e-01,1.199204920000000035e-01,6.177569000000000116e-02,4.676425180000000070e-01,6.039810100000000265e-02,1.031665000000000013e-02,6.581380999999999863e-03,3.592316599999999943e-02,1.931524219999999903e-01,4.218066460000000073e-01,1.005017000000000063e-02,1.772511579999999920e-01,5.920962400000000236e-02,0.000000000000000000e+00,1.643887980000000026e-01,2.472584579999999865e-01,6.156267299999999831e-02,8.701768699999999634e-02,3.040735099999999913e-02,4.919955970000000067e-01,5.344079680000000110e-01,4.446313769999999943e-01,7.587675270000000527e-01,7.271119809999999628e-01,3.937756150000000233e-01,4.931984469999999843e-01,4.501366339999999799e-01,2.510004439999999892e-01,4.652773960000000097e-01,3.196050049999999976e-01
1.396713400000000084e-02,3.421443750000000006e-01,2.130966700000000089e-02,0.000000000000000000e+00,2.610188019999999942e-01,2.508184700000000156e-01,1.823784380000000038e-01,5.561690400000000173e-02,2.417312440000000118e-01,4.028557329999999936e-01,3.316745649999999768e-01,1.633320649999999985e-01,1.440864000000000034e-01,2.391562530000000131e-01,8.927952000000000110e-02,8.951726999999999601e-03,5.137301000000000367e-03,1.094461400000000008e-02,2.637293869999999818e-01,4.144873219999999914e-01,0.000000000000000000e+00,1.064593790000000068e-01,1.022177660000000016e-01,0.000000000000000000e+00,2.848666710000000157e-01,3.385636929999999989e-01,1.101605900000000027e-01,3.254753999999999980e-02,4.105074999999999696e-03,5.151650740000000006e-01,4.038372089999999748e-01,5.880134729999999532e-01,7.821126720000000088e-01,4.768244209999999983e-01,3.130035170000000089e-01,5.926191840000000211e-01,1.998105870000000117e-01,4.124398659999999883e-01,8.887448449999999500e-01,4.250742160000000047e-01
1.229104000000000030e-01,2.799447729999999801e-01,8.778134399999999726e-02,0.000000000000000000e+00,7.495677000000000589e-02,1.339269959999999926e-01,1.984385300000000157e-02,1.627370439999999974e-01,2.303735269999999946e-01,2.892033439999999733e-01,2.203945129999999863e-01,1.133169359999999931e-01,1.674824000000000104e-03,2.803168409999999833e-01,1.567013979999999918e-01,1.822380599999999864e-02,3.420597000000000047e-03,1.078299999999999918e-03,1.479875940000000001e-01,1.491873390000000021e-01,0.000000000000000000e+00,5.094072300000000025e-02,4.075515600000000072e-02,0.000000000000000000e+00,1.484114039999999968e-01,3.310091070000000246e-01,1.115035489999999935e-01,4.113973399999999725e-02,9.257713200000000642e-02,4.052795929999999935e-01,3.981320320000000246e-01,6.927992880000000131e-01,7.159828350000000396e-01,6.435303940000000056e-01,4.151965859999999786e-01,6.819376609999999728e-01,2.772141160000000104e-01,5.821066010000000013e-01,9.423383720000000352e-01,3.914099260000000191e-01
1.240747829999999940e-01,2.480118629999999991e-01,3.634406700000000073e-02,0.000000000000000000e+00,1.828700380000000125e-01,1.454674250000000113e-01,1.574370850000000044e-01,2.725427300000000108e-01,1.315896530000000009e-01,3.637040899999999799e-01,2.449568299999999865e-01,1.093980189999999991e-01,6.544255100000000158e-02,4.184921919999999851e-01,1.018621360000000059e-01,1.677311199999999974e-02,1.451606800000000003e-02,4.864110199999999856e-02,2.541229360000000215e-01,4.164339450000000276e-01,1.220190099999999937e-02,1.674865949999999881e-01,7.059459499999999610e-02,0.000000000000000000e+00,2.089116609999999985e-01,4.877691140000000036e-01,3.429437400000000247e-02,9.706307299999999971e-02,2.185647599999999968e-01,5.298901660000000513e-01,8.726958609999999616e-01,4.331010710000000041e-01,7.387058720000000411e-01,4.980853290000000211e-01,3.824736429999999743e-01,7.046912180000000081e-01,3.512926140000000030e-01,4.729792460000000198e-01,9.483994310000000150e-01,3.833411199999999797e-01
1.207472309999999965e-01,2.231824500000000044e-01,2.095799500000000010e-02,0.000000000000000000e+00,1.715593970000000024e-01,1.513601870000000071e-01,1.323594230000000038e-01,2.483643769999999973e-01,1.637846619999999975e-01,3.877311820000000075e-01,2.694130149999999779e-01,1.124240970000000006e-01,9.035583299999999651e-02,4.355393410000000243e-01,7.765382299999999682e-02,1.737902100000000144e-02,1.063889500000000064e-02,3.283903299999999664e-02,2.480503930000000079e-01,4.114649329999999772e-01,1.704876400000000097e-02,1.746447600000000100e-01,9.592219800000000018e-02,0.000000000000000000e+00,2.123760949999999870e-01,4.061291209999999818e-01,3.137664099999999678e-02,8.373194200000000365e-02,2.250931270000000040e-01,4.648501150000000082e-01,3.463934370000000262e-01,3.890974079999999780e-01,9.461296909999999949e-01,6.321051610000000265e-01,3.185058170000000244e-01,4.375727240000000240e-01,4.428141859999999985e-01,4.828872350000000258e-01,6.809270130000000254e-01,3.532145230000000025e-01
1.069400209999999962e-01,5.120913990000000027e-01,9.731060499999999447e-02,1.022302989999999967e-01,4.804029550000000204e-01,8.410967099999999697e-02,4.260988200000000170e-02,2.700600599999999907e-01,3.474668730000000094e-01,3.879086389999999995e-01,3.697272409999999843e-01,2.486789719999999981e-01,1.767090799999999906e-02,7.928047800000000145e-02,3.353834170000000170e-01,2.514086819999999944e-01,4.263369879999999723e-01,0.000000000000000000e+00,1.019486230000000021e-01,5.935512659999999663e-01,1.048017829999999956e-01,1.766923999999999925e-02,2.007771000000000208e-03,5.452099999999999655e-04,2.264476380000000066e-01,2.847559940000000123e-01,4.403221799999999797e-02,1.313382519999999887e-01,2.983254559999999889e-01,3.532193069999999824e-01,5.158845410000000298e-01,2.497809950000000057e-01,5.886012790000000328e-01,6.874661100000000191e-01,4.397388870000000227e-01,3.925750109999999737e-01,3.580119159999999856e-01,4.305012699999999914e-01,9.600069949999999741e-01,1.462591400000000097e-01
1.598798489999999906e-01,6.478451079999999473e-01,8.183448599999999795e-02,9.418047499999999961e-02,9.451662060000000087e-01,5.634180899999999964e-02,9.242868799999999496e-02,2.048461930000000097e-01,4.916435149999999754e-01,5.221669599999999578e-01,4.233089649999999815e-01,3.955666879999999996e-01,3.012878999999999991e-03,1.977492929999999927e-01,3.890264440000000268e-01,2.150828049999999880e-01,3.568185010000000101e-01,0.000000000000000000e+00,1.307041220000000059e-01,6.421424589999999988e-01,2.144490669999999932e-01,4.714039300000000265e-02,2.297030900000000125e-02,2.669600199999999993e-02,2.207939210000000041e-01,1.558739779999999964e-01,1.675728009999999935e-01,3.790606420000000032e-01,3.515580799999999950e-01,5.545847969999999627e-01,5.497530010000000189e-01,4.107422940000000078e-01,5.206024799999999786e-01,8.129542260000000020e-01,5.090460319999999816e-01,5.237940100000000321e-01,3.907223009999999941e-01,4.572333230000000248e-01,8.565207040000000216e-01,2.019589509999999977e-01
1.095300129999999955e-01,3.070329270000000110e-01,1.267541419999999863e-01,0.000000000000000000e+00,7.302141800000000460e-02,9.784245499999999485e-02,1.544434899999999958e-02,1.682911659999999920e-01,2.349290980000000029e-01,2.789439630000000170e-01,2.046333170000000090e-01,1.420308240000000000e-01,2.153884999999999914e-03,2.521977229999999848e-01,1.330529809999999868e-01,1.406412999999999934e-02,5.979143999999999605e-03,0.000000000000000000e+00,2.002075130000000036e-01,1.715350920000000001e-01,6.356831000000000287e-03,3.377395600000000081e-02,2.262061300000000122e-02,0.000000000000000000e+00,1.549554489999999951e-01,4.182406810000000030e-01,1.215980110000000058e-01,5.342045200000000021e-02,1.340315810000000107e-01,5.094741560000000113e-01,5.094394700000000054e-01,4.667975449999999804e-01,7.982723600000000141e-01,6.000144979999999517e-01,3.720248620000000117e-01,6.308500860000000321e-01,4.871120449999999935e-01,6.644037689999999774e-01,1.000000000000000000e+00,3.860458099999999892e-01
1.413203409999999882e-01,3.572502189999999800e-01,1.102018959999999936e-01,0.000000000000000000e+00,2.679541699999999915e-01,1.593561310000000120e-01,7.911272900000000663e-02,1.176176659999999957e-01,3.348877619999999777e-01,2.888724890000000101e-01,1.968264110000000067e-01,1.199204920000000035e-01,6.177569000000000116e-02,4.676425180000000070e-01,6.039810100000000265e-02,1.031665000000000013e-02,6.581380999999999863e-03,3.592316599999999943e-02,1.931524219999999903e-01,4.218066460000000073e-01,1.005017000000000063e-02,1.772511579999999920e-01,5.920962400000000236e-02,0.000000000000000000e+00,1.643887980000000026e-01,2.472584579999999865e-01,6.156267299999999831e-02,8.701768699999999634e-02,3.040735099999999913e-02,5.202786069999999485e-01,4.858520470000000091e-01,4.873490120000000259e-01,7.944104690000000080e-01,5.973042050000000325e-01,3.495489410000000019e-01,6.103923390000000060e-01,4.691062650000000223e-01,7.157639479999999832e-01,9.825986629999999833e-01,3.773804680000000245e-01
5.609988300000000316e-02,2.975212729999999750e-01,7.831002099999999355e-02,8.450755100000000020e-02,1.005193340000000018e-01,1.502190989999999948e-01,1.342576399999999975e-02,1.073182900000000002e-02,1.206476650000000012e-01,2.368041989999999930e-01,9.569622499999999587e-02,1.287178200000000002e-02,7.694499999999999734e-04,1.708112669999999889e-01,3.964700640000000109e-01,6.627934600000000287e-02,1.865609249999999886e-01,0.000000000000000000e+00,1.744292199999999959e-02,3.571425779999999883e-01,2.616390000000000122e-03,1.257291339999999924e-01,2.626652000000000153e-02,1.311742999999999937e-02,1.499634750000000127e-01,4.317453200000000157e-02,5.031357399999999980e-02,1.335592419999999947e-01,5.883137199999999983e-02,2.675527600000000145e-02,6.278223339999999819e-01,5.219445099999999726e-01,5.130176889999999990e-01,2.178536000000000084e-01,4.014585159999999875e-01,5.189989179999999758e-01,1.458394470000000109e-01,1.433781239999999957e-01,1.711304820000000004e-01,2.101264800000000044e-01
2.052095899999999834e-02,1.621978000000000031e-01,6.788457700000000150e-02,7.915173600000000032e-02,7.090910999999999742e-02,5.272018939999999487e-01,5.793778200000000017e-02,5.671030999999999989e-03,1.556424220000000025e-01,2.200733709999999899e-01,1.453042569999999922e-01,5.352671099999999765e-02,1.557065240000000128e-01,3.786874190000000251e-01,1.786156000000000132e-01,4.822156600000000043e-02,1.605394599999999949e-02,2.161526299999999914e-02,7.203620500000000593e-02,1.376696450000000072e-01,2.679626499999999967e-02,3.692070630000000020e-01,2.350276390000000104e-01,0.000000000000000000e+00,8.529649400000000048e-02,7.928410599999999309e-02,8.440163000000000526e-02,2.199084870000000136e-01,2.337293999999999830e-02,1.395105999999999950e-02,8.958311719999999534e-01,6.758581980000000211e-01,6.484276119999999866e-01,2.519117719999999783e-01,3.315841769999999800e-01,5.442381739999999635e-01,6.526638780000000306e-01,1.513004940000000076e-01,1.659362630000000005e-01,3.552300789999999764e-01
6.456839999999999932e-04,3.117781600000000056e-02,3.660114999999999810e-03,1.913920599999999889e-02,0.000000000000000000e+00,1.009571300000000060e-01,2.504708000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.611843099999999904e-02,2.151551580000000130e-01,9.444407900000000022e-02,5.035965900000000106e-02,8.134501399999999327e-02,4.071120100000000241e-02,4.337660999999999600e-03,1.062685429999999931e-01,6.957502200000000026e-02,1.519719680000000128e-01,2.439002150000000035e-01,1.910990300000000100e-02,4.159046999999999918e-03,2.573887140000000184e-01,2.655392999999999816e-03,1.420532899999999918e-02,0.000000000000000000e+00,1.624577500000000049e-02,4.088200899999999693e-02,5.695582999999999722e-03,6.477865000000000185e-03,5.366959540000000306e-01,5.960337310000000111e-01,5.269143530000000020e-01,3.962331559999999753e-01,3.672643990000000191e-01,2.548329340000000109e-01,4.005968950000000084e-01,1.091210330000000062e-01,4.223652600000000340e-02,2.287670980000000021e-01
1.292038300000000056e-02,1.272177090000000121e-01,1.177024130000000057e-01,1.094412200000000057e-02,4.633382000000000125e-03,4.517468419999999818e-01,6.240548999999999749e-03,9.938529999999999240e-03,1.663690039999999870e-01,1.401896659999999906e-01,5.515815799999999880e-02,7.742396999999999474e-02,9.488788529999999666e-01,5.287115099999999818e-02,2.347808349999999933e-01,8.841734000000000399e-03,0.000000000000000000e+00,1.228375399999999951e-01,9.960061300000000450e-02,1.344297600000000058e-02,2.725843999999999837e-03,5.153407250000000550e-01,3.280681700000000200e-02,2.553840699999999908e-02,1.350435300000000019e-02,3.978854999999999892e-03,4.419628000000000098e-03,1.712194320000000047e-01,1.732412000000000014e-03,7.927872499999999434e-02,5.850393130000000053e-01,5.343972139999999538e-01,8.186253089999999677e-01,3.196624770000000004e-01,2.994184730000000183e-01,4.761985530000000244e-01,3.335475219999999852e-01,1.284556060000000000e-01,7.051721199999999579e-02,2.655166520000000197e-01
6.729999999999999600e-05,3.416556400000000243e-02,3.268270599999999887e-02,0.000000000000000000e+00,1.117307799999999948e-02,3.599425600000000225e-02,9.677876000000000187e-03,4.067674680000000209e-01,2.039435340000000096e-01,3.872502589999999856e-01,4.848150660000000167e-01,2.443188430000000078e-01,9.112300999999999734e-03,1.440547729999999971e-01,7.217826999999999577e-03,4.749968899999999772e-02,5.120406000000000263e-02,0.000000000000000000e+00,2.806106560000000139e-01,8.853218999999999672e-02,1.963396900000000111e-02,3.059662320000000046e-01,2.927182099999999995e-02,1.748122200000000112e-02,1.774652399999999963e-02,1.873218030000000089e-01,0.000000000000000000e+00,1.051221080000000058e-01,3.579272900000000091e-01,3.395438000000000189e-03,6.970220270000000440e-01,4.908400649999999921e-01,5.906731240000000493e-01,2.414119449999999889e-01,2.221444059999999887e-01,4.736016679999999757e-01,4.914999389999999968e-01,1.699446599999999974e-02,5.928148519999999477e-01,2.250493000000000077e-01
