1.957951579999999969e-01,6.908556820000000265e-01,8.237831960000000509e-01,6.508639440000000276e-01,8.939141999999999921e-02,4.738851020000000025e-01,4.177701670000000256e-01,6.480753390000000280e-01,2.017594960000000104e-01,2.357836650000000034e-01,7.868882529999999820e-01,6.960418300000000003e-02,1.407782690000000114e-01,7.993891530000000190e-01,1.999272599999999886e-02,6.377459939999999827e-01,1.011263399999999951e-01,3.889161500000000160e-01,2.194221500000000102e-02,2.454336039999999997e-01
1.718802690000000022e-01,7.950118729999999800e-01,1.000000000000000000e+00,6.063959780000000022e-01,2.249158019999999980e-01,4.498280459999999814e-01,4.957939319999999928e-01,7.857882840000000035e-01,1.152259749999999944e-01,4.009003700000000059e-01,6.837127699999999697e-01,3.600406300000000281e-02,2.413928340000000006e-01,6.604206190000000420e-01,1.112540899999999930e-02,5.880819120000000400e-01,2.181501400000000063e-02,4.856905639999999913e-01,9.859286999999999565e-03,3.465953800000000085e-01
1.642173749999999988e-01,1.832458899999999877e-02,2.321469469999999924e-01,2.146954990000000119e-01,6.222151000000000418e-03,3.411493749999999769e-01,7.942579199999999506e-02,5.283684720000000334e-01,4.783405899999999822e-02,1.689375449999999945e-01,1.893753400000000031e-01,6.275790900000000061e-02,0.000000000000000000e+00,1.067336470000000009e-01,1.782390530000000084e-01,2.299131499999999828e-02,2.643021200000000154e-02,3.576821999999999901e-03,2.402969999999999932e-04,1.186698419999999976e-01
2.808472229999999792e-01,0.000000000000000000e+00,2.601223100000000024e-02,3.512203910000000207e-01,0.000000000000000000e+00,2.583841610000000011e-01,5.099999999999999960e-05,4.692921000000000072e-03,9.580271099999999873e-02,5.812852300000000139e-02,2.946516069999999821e-01,1.284507249999999878e-01,0.000000000000000000e+00,3.016274210000000067e-01,1.785256940000000125e-01,6.156267299999999831e-02,1.173783409999999972e-01,2.738051000000000026e-03,6.262239999999999864e-04,4.062527800000000078e-02
3.471247610000000039e-01,1.260599000000000051e-03,7.103354900000000138e-02,3.079699009999999904e-01,1.385618800000000019e-02,2.626028409999999758e-01,2.059646999999999954e-03,9.300463000000000133e-03,9.751093299999999409e-02,1.148447229999999958e-01,3.408652739999999959e-01,1.714427119999999971e-01,0.000000000000000000e+00,4.505006209999999900e-01,1.931243440000000033e-01,7.189817900000000650e-02,1.624224310000000060e-01,3.769659999999999678e-02,1.288679999999999947e-03,4.432091199999999703e-02
2.808472229999999792e-01,0.000000000000000000e+00,2.601223100000000024e-02,3.512203910000000207e-01,0.000000000000000000e+00,2.583841610000000011e-01,5.099999999999999960e-05,4.692921000000000072e-03,9.580271099999999873e-02,5.812852300000000139e-02,2.946516069999999821e-01,1.284507249999999878e-01,0.000000000000000000e+00,3.016274210000000067e-01,1.785256940000000125e-01,6.156267299999999831e-02,1.173783409999999972e-01,2.738051000000000026e-03,6.262239999999999864e-04,4.062527800000000078e-02
2.020338359999999944e-01,0.000000000000000000e+00,1.980836399999999844e-02,2.420980309999999913e-01,0.000000000000000000e+00,2.090546460000000106e-01,0.000000000000000000e+00,1.642578000000000007e-03,1.524658399999999914e-01,1.478152060000000045e-01,4.953942889999999877e-01,2.126689549999999929e-01,0.000000000000000000e+00,3.406715140000000086e-01,1.985015129999999905e-01,1.101605900000000027e-01,1.470406900000000017e-01,2.914295999999999814e-03,7.160000000000000057e-06,5.354607399999999906e-02
3.228894520000000212e-01,0.000000000000000000e+00,9.731852700000000189e-02,3.413729480000000094e-01,0.000000000000000000e+00,2.133171309999999932e-01,3.496338999999999784e-03,2.725293999999999980e-02,1.030918589999999940e-01,2.050384699999999866e-02,2.384412340000000019e-01,9.505696700000000610e-02,0.000000000000000000e+00,1.828573249999999872e-01,1.379906549999999898e-01,1.115035489999999935e-01,4.730124499999999871e-02,5.958452000000000366e-03,4.913838999999999707e-03,5.364610999999999685e-02
4.389600810000000020e-01,0.000000000000000000e+00,1.118146499999999981e-02,3.309067940000000041e-01,8.677007000000000470e-03,2.294703859999999984e-01,2.189279999999999883e-04,6.407435999999999861e-03,9.781308099999999617e-02,6.132014300000000057e-02,2.773528809999999956e-01,2.025442339999999897e-01,0.000000000000000000e+00,2.099200499999999969e-01,2.353152049999999995e-01,3.429437400000000247e-02,1.312271429999999905e-01,6.558165000000000348e-03,5.897397999999999876e-03,2.874302299999999949e-02
3.731586969999999837e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.305613589999999991e-01,9.726925000000000848e-03,2.261839680000000130e-01,1.177611999999999973e-03,9.574732000000000728e-03,1.431575170000000119e-01,5.476424900000000096e-02,2.670462370000000196e-01,1.986180479999999915e-01,0.000000000000000000e+00,2.313912549999999901e-01,2.299047509999999905e-01,3.137664099999999678e-02,1.401022150000000022e-01,1.169756899999999968e-02,5.037095999999999588e-03,2.895877700000000152e-02
4.692915020000000270e-01,1.022302989999999967e-01,2.042182939999999947e-01,3.044643600000000033e-02,3.800707100000000338e-02,1.488300979999999940e-01,8.759335199999999932e-02,3.126647590000000143e-01,1.921435950000000004e-01,1.182000559999999978e-01,9.365842800000000190e-02,3.785206700000000313e-02,6.218841700000000278e-02,1.616013430000000084e-01,3.308102529999999986e-01,4.403221799999999797e-02,1.574695560000000105e-01,1.238104950000000065e-01,4.361316099999999751e-02,1.589245069999999926e-01
3.304703419999999725e-01,9.418047499999999961e-02,2.959207420000000144e-01,7.030300899999999964e-02,9.652663000000000215e-02,1.483774509999999935e-01,1.723481540000000034e-01,6.503697799999999529e-02,3.336107839999999936e-01,2.288866750000000116e-01,1.424824650000000026e-01,1.363281490000000096e-01,4.597668800000000167e-02,1.547527929999999996e-01,3.941572819999999977e-01,1.675728009999999935e-01,1.693012210000000017e-01,2.018399180000000070e-01,9.087417799999999990e-02,2.166260700000000039e-02
3.713934620000000075e-01,0.000000000000000000e+00,1.036940229999999963e-01,3.240751940000000109e-01,0.000000000000000000e+00,2.388063480000000016e-01,0.000000000000000000e+00,6.906004899999999835e-02,7.930757300000000620e-02,2.981406199999999881e-02,2.298541930000000122e-01,6.621424300000000596e-02,0.000000000000000000e+00,1.650391579999999914e-01,1.350780129999999968e-01,1.215980110000000058e-01,3.060758200000000123e-02,2.635125999999999788e-03,6.625162999999999885e-03,2.337199100000000168e-02
2.808472229999999792e-01,0.000000000000000000e+00,2.601223100000000024e-02,3.512203910000000207e-01,0.000000000000000000e+00,2.583841610000000011e-01,5.099999999999999960e-05,4.692921000000000072e-03,9.580271099999999873e-02,5.812852300000000139e-02,2.946516069999999821e-01,1.284507249999999878e-01,0.000000000000000000e+00,3.016274210000000067e-01,1.785256940000000125e-01,6.156267299999999831e-02,1.173783409999999972e-01,2.738051000000000026e-03,6.262239999999999864e-04,4.062527800000000078e-02
2.784998899999999861e-02,8.450755100000000020e-02,4.466124220000000089e-01,1.199248079999999939e-01,1.803488430000000087e-01,5.530591799999999836e-01,4.824127269999999856e-01,3.049262800000000079e-02,1.748294370000000042e-01,1.296903200000000013e-02,1.468135780000000001e-01,2.016626000000000096e-03,2.598653999999999895e-02,1.959356150000000074e-01,9.713480500000000462e-02,5.031357399999999980e-02,3.914496590000000054e-01,2.467701069999999886e-01,1.531765000000000036e-03,1.687347810000000004e-01
3.469339899999999977e-02,7.915173600000000032e-02,2.485091500000000120e-01,3.667936359999999785e-01,1.883916000000000019e-03,5.488153369999999587e-01,2.410023239999999900e-01,1.668919690000000011e-01,8.396808699999999681e-02,8.781838999999999618e-03,3.419362610000000191e-01,2.705810849999999990e-01,9.745686200000000521e-02,6.051272020000000307e-01,1.110235999999999905e-03,8.440163000000000526e-02,1.788628029999999869e-01,2.643449199999999832e-01,0.000000000000000000e+00,7.867664239999999642e-01
0.000000000000000000e+00,1.913920599999999889e-02,9.958994200000000074e-02,1.624416000000000054e-02,2.074951200000000121e-02,4.199812740000000155e-01,4.159958360000000077e-01,8.493119999999999619e-04,3.378963669999999753e-01,0.000000000000000000e+00,8.260289099999999773e-02,5.565552999999999993e-03,1.465614600000000045e-01,3.910464189999999784e-01,7.411856999999999994e-03,1.624577500000000049e-02,3.441643400000000269e-02,2.313747000000000113e-03,1.843620000000000024e-03,1.111265869999999989e-01
2.862665199999999896e-02,1.094412200000000057e-02,1.171643519999999994e-01,2.191994019999999876e-01,0.000000000000000000e+00,1.870856989999999942e-01,1.274441089999999999e-01,1.682309800000000161e-02,1.629530620000000096e-01,3.469664000000000081e-02,1.213655270000000008e-01,1.737619159999999885e-01,2.126476370000000005e-01,7.080391830000000164e-01,1.165934899999999941e-02,4.419628000000000098e-03,1.459795939999999903e-01,2.533554199999999909e-02,1.538101999999999959e-03,2.302119139999999897e-01
3.737019099999999705e-02,0.000000000000000000e+00,2.043669290000000027e-01,1.918980020000000120e-01,9.599440400000000539e-02,1.241678650000000023e-01,8.542341900000000043e-02,3.607116999999999962e-02,3.055653280000000249e-01,7.417169999999999840e-03,1.832507859999999988e-01,3.996893779999999841e-01,6.606968349999999823e-01,7.516711289999999934e-01,2.250973629999999948e-01,0.000000000000000000e+00,7.091238099999999656e-02,9.037766299999999697e-02,2.275673229999999880e-01,1.508983240000000003e-01
3.507462399999999869e-02,4.120543799999999701e-02,2.922148099999999915e-01,3.272657520000000209e-01,0.000000000000000000e+00,5.033588399999999741e-01,2.945979639999999899e-01,4.091364129999999766e-01,5.225333399999999850e-02,1.048231999999999983e-02,2.617122989999999816e-01,1.849274589999999885e-01,8.426661300000000410e-02,3.571517940000000224e-01,7.281392999999999720e-03,6.275941999999999632e-02,1.590390429999999911e-01,2.557737950000000260e-01,0.000000000000000000e+00,4.978144290000000027e-01
4.409182500000000116e-02,3.692714799999999992e-02,1.793088260000000045e-01,3.603711860000000100e-01,5.879900999999999878e-02,4.926366790000000218e-01,1.552473209999999937e-01,8.337703600000000159e-02,6.880499499999999380e-02,6.752524000000000200e-03,2.568694579999999950e-01,3.370466930000000083e-01,7.276902999999999844e-02,3.726462099999999777e-01,9.831377000000000518e-03,3.906265800000000010e-02,1.735904620000000009e-01,2.549789439999999852e-01,0.000000000000000000e+00,7.804700650000000461e-01
2.253930300000000012e-02,2.367709999999999867e-04,2.699464400000000097e-01,3.784571239999999781e-01,5.397968000000000384e-03,5.128873670000000384e-01,1.878266650000000038e-01,5.682129000000000173e-03,2.042371000000000117e-02,0.000000000000000000e+00,1.555763649999999942e-01,2.776037330000000192e-01,1.463053119999999929e-01,4.090207730000000041e-01,1.416378000000000038e-03,2.602775900000000101e-02,1.098778569999999954e-01,1.015043290000000042e-01,7.081290999999999974e-03,3.715880910000000092e-01
2.572580799999999931e-02,1.884963299999999897e-01,2.998153720000000244e-01,2.025864299999999979e-02,2.487079299999999868e-02,6.017357399999999634e-01,5.397945490000000124e-01,4.441386949999999723e-01,1.946056800000000100e-02,1.669934699999999980e-02,1.947694540000000085e-01,0.000000000000000000e+00,6.162593699999999869e-02,2.967275540000000045e-01,2.610757299999999850e-02,3.628733099999999906e-02,3.282775960000000048e-01,2.679199440000000210e-01,5.483179999999999825e-03,3.767527279999999812e-01
3.282187699999999930e-02,2.540428430000000182e-01,4.075656539999999994e-01,8.410562800000000172e-02,1.647824579999999928e-01,6.275259730000000147e-01,4.322908910000000104e-01,3.694411899999999749e-02,1.352545229999999876e-01,8.274843000000000476e-03,3.362657940000000067e-01,9.645786999999999417e-03,1.593115999999999977e-02,2.667130600000000018e-01,1.853391440000000112e-01,3.391969129999999888e-01,3.395305889999999938e-01,1.836320879999999989e-01,2.990152800000000013e-02,1.673486839999999976e-01
1.005693109999999946e-01,3.265516000000000252e-02,2.820649989999999829e-01,1.816810179999999997e-01,1.046480999999999930e-03,3.760235499999999842e-01,1.249770119999999984e-01,4.476814700000000119e-02,2.868341500000000030e-02,0.000000000000000000e+00,8.476918899999999479e-02,8.290580499999999908e-02,3.762582700000000058e-02,4.037619660000000277e-01,0.000000000000000000e+00,3.555549200000000104e-02,1.460793190000000130e-01,6.171729199999999999e-02,0.000000000000000000e+00,4.652157579999999792e-01
3.469339899999999977e-02,7.915173600000000032e-02,2.485091500000000120e-01,3.667936359999999785e-01,1.883916000000000019e-03,5.488153369999999587e-01,2.410023239999999900e-01,1.668919690000000011e-01,8.396808699999999681e-02,8.781838999999999618e-03,3.419362610000000191e-01,2.705810849999999990e-01,9.745686200000000521e-02,6.051272020000000307e-01,1.110235999999999905e-03,8.440163000000000526e-02,1.788628029999999869e-01,2.643449199999999832e-01,0.000000000000000000e+00,7.867664239999999642e-01
1.976738500000000121e-01,3.153852380000000122e-01,2.931450820000000013e-01,1.143099800000000055e-01,5.837283900000000275e-02,4.187418050000000225e-01,6.671396010000000265e-01,7.808622199999999680e-02,4.541346100000000219e-02,4.032833300000000093e-02,1.013833999999999985e-01,4.489596000000000212e-03,1.472302219999999939e-01,1.883904740000000022e-01,4.986338399999999671e-02,5.119732099999999703e-02,3.376113299999999873e-02,1.601680729999999941e-01,2.069661899999999943e-02,4.283810700000000027e-02
1.118303949999999991e-01,5.600811749999999867e-01,2.509919290000000025e-01,5.797170170000000011e-01,1.469085799999999935e-02,7.494724310000000500e-01,7.787323619999999558e-01,1.576229789999999964e-01,1.193855199999999984e-02,1.905028049999999973e-01,4.250600529999999933e-01,3.813421949999999949e-01,2.581288250000000062e-01,3.602296229999999988e-01,5.051983000000000341e-03,3.626045720000000139e-01,9.435397299999999376e-02,3.944530500000000273e-01,1.393881999999999934e-03,5.411284960000000144e-01
7.212288099999999980e-02,4.351845080000000254e-01,2.794571399999999997e-02,3.616841370000000166e-01,7.463384400000000474e-02,3.217722599999999766e-01,9.539809110000000425e-01,4.127021799999999740e-02,2.700873759999999901e-01,8.399956000000000089e-03,1.063881589999999960e-01,8.718810400000000238e-02,5.772989339999999858e-01,3.218908300000000028e-02,8.692597999999999298e-03,3.505364100000000205e-01,1.936696260000000114e-01,6.249342499999999828e-02,2.085799799999999912e-02,2.192442480000000027e-01
1.646541009999999972e-01,2.836494999999999989e-01,1.535994009999999965e-01,7.237924660000000232e-01,5.915268999999999909e-03,4.684395880000000179e-01,6.140447860000000091e-01,8.646858500000000058e-02,5.942204100000000183e-02,1.674367469999999969e-01,3.320775830000000095e-01,2.274071860000000112e-01,4.521077539999999728e-01,7.045528800000000480e-01,4.811483800000000005e-02,3.096016600000000007e-01,2.211611860000000096e-01,3.751888879999999982e-01,6.946640000000000020e-04,3.161836319999999922e-01
1.566114369999999922e-01,1.162432359999999998e-01,2.768864699999999957e-01,2.790908639999999941e-01,1.528347989999999934e-01,2.380474180000000106e-01,3.265226760000000117e-01,1.971418070000000022e-01,8.564939200000000474e-02,2.943034000000000188e-03,4.826008689999999879e-01,5.248269400000000334e-02,4.451998380000000144e-01,5.189959109999999765e-01,3.511733799999999794e-02,3.952333590000000063e-01,3.665897900000000126e-02,3.466748559999999757e-01,5.234025300000000325e-02,2.531289569999999878e-01
1.137963099999999977e-01,4.401465310000000075e-01,3.756746400000000180e-02,4.490026500000000031e-01,5.554700000000000089e-03,5.967138170000000352e-01,5.209542929999999572e-01,1.575267640000000136e-01,5.299113099999999688e-02,1.030380879999999999e-01,2.761213539999999855e-01,3.116102020000000028e-01,7.595781100000000008e-02,2.861228279999999957e-01,1.099642600000000012e-02,8.834946800000000044e-02,7.323517699999999853e-02,3.529631360000000107e-01,1.162173000000000069e-03,1.520079320000000123e-01
1.500862659999999960e-01,2.175515699999999997e-01,2.707368689999999911e-01,2.931552920000000118e-01,0.000000000000000000e+00,5.684392769999999651e-01,5.694149520000000297e-01,1.144404849999999946e-01,1.441457299999999997e-02,8.050742700000000640e-02,5.805525929999999502e-01,1.605098409999999864e-01,1.520511380000000023e-01,3.385462539999999909e-01,1.412007499999999929e-02,3.873144929999999819e-01,1.553045660000000050e-01,4.426793849999999808e-01,0.000000000000000000e+00,4.059684230000000227e-01
1.221572610000000031e-01,4.904885649999999875e-01,2.765224279999999868e-01,4.238760610000000262e-01,3.877167299999999955e-02,5.467640369999999805e-01,5.941083670000000261e-01,5.480064199999999663e-02,2.375541200000000006e-02,6.209137800000000262e-02,6.447813949999999794e-01,1.786047359999999862e-01,3.029263859999999919e-01,3.334607299999999830e-01,1.377674100000000033e-02,2.741923749999999882e-01,8.946778199999999570e-02,5.856188310000000063e-01,1.537793099999999920e-02,4.062482119999999974e-01
1.930720190000000114e-01,3.329997479999999843e-01,4.807327579999999823e-01,1.442490899999999965e-01,8.245638399999999368e-02,4.524767530000000093e-01,4.024733369999999866e-01,3.730941599999999803e-02,1.565126809999999868e-01,3.991759699999999911e-02,7.901733599999999358e-02,8.011606899999999809e-02,2.369962640000000120e-01,9.837894399999999595e-02,5.033409099999999747e-02,1.495165260000000107e-01,1.300854299999999915e-02,2.989784500000000067e-01,1.071199590000000007e-01,0.000000000000000000e+00
6.196492199999999867e-02,1.227991290000000069e-01,5.029726049999999615e-01,2.612239860000000191e-01,1.047218330000000003e-01,3.670434189999999819e-01,3.869307300000000005e-01,2.553494519999999768e-01,1.328461489999999967e-01,4.356828900000000310e-02,1.729111419999999899e-01,1.998613000000000212e-03,4.121932100000000321e-02,4.636362569999999961e-01,1.907916630000000002e-01,3.704173590000000016e-01,3.106617299999999901e-02,5.040359909999999610e-01,4.257811000000000234e-03,1.559359590000000129e-01
1.023413009999999956e-01,3.377665770000000123e-01,2.096219549999999987e-01,4.657932870000000003e-01,1.162772299999999953e-02,6.239760130000000515e-01,7.109888130000000528e-01,2.092732629999999872e-01,3.033728700000000097e-02,1.085709879999999933e-01,2.526302320000000101e-01,3.173977130000000257e-01,1.164752750000000031e-01,2.190130240000000006e-01,4.816958999999999998e-03,3.415864869999999942e-01,4.898445600000000261e-02,1.270164159999999931e-01,4.643167799999999706e-02,4.166166539999999752e-01
1.118303949999999991e-01,5.600811749999999867e-01,2.509919290000000025e-01,5.797170170000000011e-01,1.469085799999999935e-02,7.494724310000000500e-01,7.787323619999999558e-01,1.576229789999999964e-01,1.193855199999999984e-02,1.905028049999999973e-01,4.250600529999999933e-01,3.813421949999999949e-01,2.581288250000000062e-01,3.602296229999999988e-01,5.051983000000000341e-03,3.626045720000000139e-01,9.435397299999999376e-02,3.944530500000000273e-01,1.393881999999999934e-03,5.411284960000000144e-01
1.981846419999999942e-01,2.506328130000000098e-01,2.432306409999999974e-01,1.729177590000000042e-01,1.202176040000000057e-01,3.777030789999999971e-01,2.580465579999999814e-01,2.187097909999999867e-01,8.743139199999999667e-02,0.000000000000000000e+00,1.248399609999999993e-01,1.792864180000000029e-01,1.911403379999999930e-01,2.980078609999999850e-01,1.302781120000000015e-01,7.007820900000000242e-02,1.098882050000000027e-01,1.554181380000000112e-01,9.741586800000000268e-02,2.191077379999999963e-01
2.570005739999999816e-01,2.548850389999999799e-01,1.930527609999999894e-01,4.632748999999999895e-01,7.741226759999999540e-01,3.652841629999999951e-01,2.715239790000000264e-01,1.287405779999999944e-01,1.502191999999999937e-02,4.769569600000000270e-02,3.474537879999999856e-01,5.588502180000000097e-01,5.538155420000000495e-01,3.084707280000000273e-01,3.681798000000000015e-02,4.915296259999999973e-01,2.947156800000000007e-02,1.678310729999999973e-01,5.811008000000000319e-03,2.502591710000000025e-01
4.567745120000000214e-01,1.214876579999999984e-01,4.844658200000000192e-02,4.522813159999999888e-01,1.800803880000000079e-01,1.312766039999999912e-01,1.261512489999999931e-01,4.728745599999999855e-02,2.284591799999999978e-02,1.169671400000000042e-02,8.764302599999999888e-02,1.955527960000000010e-01,5.231332020000000194e-01,2.846533799999999975e-02,7.245249999999999954e-03,4.331025050000000265e-01,0.000000000000000000e+00,5.557882000000000100e-03,1.527589499999999940e-02,3.725346999999999947e-03
1.202248999999999957e-01,8.151732000000000075e-03,3.969082440000000211e-01,6.866312879999999508e-01,4.827259999999999884e-03,6.274569800000000253e-02,2.818987099999999968e-01,2.332332920000000087e-01,7.671195999999999918e-03,1.478549000000000009e-03,2.259740580000000054e-01,4.384324989999999755e-01,4.477600580000000163e-01,5.498877199999999688e-01,1.189416709999999988e-01,1.835380159999999983e-01,1.546984369999999942e-01,1.865106440000000032e-01,1.483455999999999967e-03,1.256585769999999935e-01
2.470584600000000075e-01,5.112309210000000048e-01,4.201209890000000002e-01,8.137658349999999929e-01,1.520939859999999866e-01,3.124968539999999906e-01,3.518177679999999752e-01,1.215463670000000024e-01,4.285798999999999859e-03,1.208638499999999984e-02,3.670003980000000054e-01,2.102803069999999996e-01,6.512971339999999998e-01,2.748527920000000124e-01,3.673006699999999819e-02,6.014975809999999479e-01,1.130757899999999989e-02,1.407686069999999900e-01,0.000000000000000000e+00,1.764148060000000073e-01
4.232793979999999734e-01,3.555798230000000171e-01,9.217042799999999869e-02,5.273765870000000078e-01,2.749957749999999979e-01,1.629806299999999875e-01,1.963750039999999919e-01,7.480142500000000472e-02,7.591482200000000680e-02,6.474177300000000246e-02,1.914650770000000113e-01,3.596652750000000065e-01,6.314551099999999861e-01,1.856265800000000132e-01,1.376774400000000016e-02,6.154478490000000468e-01,0.000000000000000000e+00,7.807860199999999695e-02,4.547426000000000246e-03,8.928369899999999415e-02
3.799986879999999734e-01,5.343112429999999913e-01,4.020303000000000071e-01,8.764744810000000275e-01,4.548639449999999917e-01,2.077164330000000059e-01,2.480107480000000031e-01,1.005561910000000031e-01,7.758357999999999921e-03,1.463287999999999915e-02,1.984711550000000102e-01,3.141194409999999992e-01,7.418954530000000380e-01,2.337569610000000131e-01,2.608118699999999873e-02,6.691610740000000224e-01,0.000000000000000000e+00,1.090341279999999941e-01,1.959694999999999840e-02,1.606511320000000020e-01
2.886078730000000148e-01,3.490983480000000028e-01,2.624868029999999908e-01,8.376589690000000310e-01,3.341053760000000095e-01,1.092543740000000013e-01,3.548136860000000170e-01,5.329393200000000219e-02,3.334200999999999832e-02,1.286820600000000009e-02,3.418421409999999883e-01,1.827382810000000024e-01,7.549526460000000050e-01,3.192751529999999782e-01,5.774670900000000023e-02,4.016812980000000199e-01,3.037710600000000094e-02,9.997822000000000653e-02,2.059482099999999927e-02,3.340592880000000098e-01
1.675079570000000129e-01,3.052264390000000160e-01,4.414531839999999985e-01,2.026195670000000004e-01,5.604811149999999742e-01,4.285040900000000041e-01,3.140978050000000077e-01,2.227786699999999981e-02,1.687617509999999876e-01,1.049822519999999981e-01,1.982052569999999958e-01,5.234960899999999834e-02,2.742263910000000138e-01,8.888870899999999631e-02,9.392479300000000642e-02,5.617092179999999546e-01,1.390389720000000107e-01,1.009529859999999946e-01,3.258870460000000135e-01,9.245045999999999820e-03
1.179704020000000020e-01,3.055144490000000213e-01,4.807871989999999984e-01,2.114272879999999910e-01,3.198199210000000070e-01,2.097418869999999880e-01,6.825442179999999803e-01,3.546666549999999973e-01,8.732379099999999783e-02,5.130417900000000531e-01,4.032152419999999737e-01,1.693661660000000124e-01,5.650587419999999472e-01,3.445321680000000275e-01,1.474670780000000014e-01,5.105483360000000470e-01,1.676268069999999888e-01,5.189985320000000124e-01,1.889965170000000028e-01,3.294769000000000170e-01
